площадь,цена,этаж,кол-во_комнат
50,6576611,5,3
51,19542940,22,5
130,15617362,4,3
138,14517818,18,2
142,1799399,21,2
54,9526367,4,4
100,19116699,12,4
30,17603634,13,1
32,7821864,9,4
87,5133655,4,5
115,18725747,18,1
134,3596204,3,4
48,2637859,19,4
141,4029808,23,1
83,19564160,16,5
26,14960720,11,2
86,1705268,8,2
49,14391173,5,4
54,13598052,8,5
124,3097628,24,5
42,16357473,1,1
30,19872328,15,5
144,5367054,16,2
32,16577235,5,1
21,17494356,11,5
38,3030043,13,3
79,15731883,18,3
54,15900150,1,5
145,11187307,11,5
48,4844892,12,2
55,11459583,16,5
75,6255904,8,2
129,3342660,11,5
125,9418859,3,5
49,15813772,14,1
146,1453922,13,5
133,16273725,3,2
70,10790037,22,3
34,1210293,22,2
20,3516004,5,4
30,10008335,11,2
101,1278495,18,1
42,14291324,5,4
78,18442362,8,2
128,16367545,11,2
101,3852800,20,4
48,10835782,7,5
139,14819721,20,3
88,8755612,23,2
116,9270720,22,1
35,10269627,15,1
92,18355592,19,1
104,9354281,1,2
98,17389864,9,2
96,11443695,22,1
124,18973267,17,4
96,10999703,7,2
36,7482967,12,2
133,9452254,8,2
97,19228132,12,2
41,10666039,19,4
116,4155704,8,4
129,17952616,21,3
22,19321086,4,4
36,5009515,1,3
106,17271205,15,1
130,8430263,22,5
70,2991955,7,3
125,3226777,18,3
135,9360646,15,1
78,5613973,20,3
90,14758908,13,2
80,2862146,4,3
128,17859012,12,1
116,15399333,1,4
53,1968641,18,4
88,9181321,17,2
122,14149919,18,5
131,19952870,1,4
22,17504982,7,3
72,14541508,24,4
55,8528129,1,3
114,17079647,13,2
49,13012898,23,3
87,11886464,3,4
39,19501233,15,5
75,6649361,16,2
81,15901018,22,1
116,7245938,10,5
125,1856470,15,1
48,12482688,23,5
99,11976275,14,1
45,16327318,17,3
125,1570573,21,3
42,4327239,24,5
48,6758810,22,1
147,6610353,9,5
24,7785682,4,3
133,14645170,7,1
141,18812687,18,3
91,17340901,19,2
144,19749889,1,1
56,15571258,8,5
47,3797954,10,5
25,10856224,22,1
92,1772975,4,4
114,15519477,9,2
115,14942603,17,1
49,7231325,11,4
98,16149071,19,5
100,7613324,21,3
63,7005226,17,2
137,11914980,6,2
77,5292499,1,5
78,18211243,24,2
145,2442312,14,4
72,12181428,11,2
61,16249165,7,1
92,10435733,9,5
75,8055025,7,3
23,7848380,21,1
27,2247364,23,3
43,9389615,21,1
108,18061841,16,4
127,16174432,12,1
130,14813269,1,4
131,19132729,19,4
140,1618424,6,1
52,17457924,11,4
52,13235480,6,4
78,6716234,16,5
106,10435068,15,4
75,11958194,20,2
64,1443765,12,2
69,1729360,21,3
143,16008105,24,2
138,11241316,8,2
147,6723774,13,3
69,1739449,14,3
123,11409714,14,5
52,8325411,18,2
51,8394591,14,4
64,9332887,24,5
94,14003239,1,3
107,18830656,8,3
47,4710571,9,2
40,19676890,6,3
54,8648938,7,5
37,1226138,13,2
84,5908059,15,4
35,16280293,17,4
81,19307119,3,2
35,17726827,21,1
30,13046268,13,2
79,14270054,11,2
95,13072653,1,3
43,10433557,12,3
99,2797647,1,4
89,8266188,24,1
50,12814850,3,2
124,7388952,21,3
102,11241796,4,1
85,7947209,15,5
68,12423304,13,3
147,16493121,10,3
95,9042331,12,2
76,15801692,21,4
27,5863277,4,1
88,1231601,15,5
87,12306277,20,5
26,6284099,23,3
23,18076289,2,1
77,4796615,14,1
144,19431825,3,5
105,7578307,21,4
57,17560925,4,3
142,3945233,9,2
76,1358839,22,3
84,16564151,14,2
122,3409974,14,5
55,19604503,12,4
83,13857360,18,4
27,1085736,22,3
42,19711253,10,2
31,18749032,18,4
61,19441457,18,1
29,16101337,2,3
44,15631472,7,3
126,9189052,15,3
129,3575966,11,3
91,17160763,24,4
25,2370794,14,4
130,13201414,1,4
53,8823865,6,3
127,15591300,11,4
79,13165728,17,4
42,11639244,8,1
132,12698169,20,2
120,14776611,7,5
66,15205838,4,4
107,14917185,1,1
43,14217357,13,5
43,6596395,5,3
80,7247335,16,3
109,18841359,6,4
147,16160474,6,4
47,8008614,23,5
79,11123510,6,1
24,3542422,16,2
69,13480230,2,5
85,5146577,3,3
61,15381780,7,1
113,12279616,15,1
132,5936547,16,4
29,17766336,18,3
63,7028273,23,1
52,13436972,5,5
117,5067555,2,5
114,15344118,7,5
48,11978275,22,4
113,14291170,23,2
52,2865178,2,3
48,5189791,10,3
71,14230693,23,3
64,13779720,3,4
49,14773191,23,2
65,9533584,8,2
129,6527108,20,1
142,9937195,16,4
148,12528770,2,3
117,17269083,13,3
143,16859582,19,3
88,18352106,17,5
123,5816647,16,4
55,7320722,23,5
35,1520596,21,2
36,7201203,20,1
67,17773705,4,5
127,17575823,12,4
101,7371104,10,2
83,17691079,10,2
64,19440901,4,5
52,11754799,9,1
56,19334076,8,5
64,14410098,10,2
116,9631743,17,2
39,5684744,10,4
36,2894216,22,2
125,10281730,12,4
130,13326385,4,1
67,18161876,12,5
86,14108256,11,3
60,1302234,11,2
148,1339512,14,1
60,19359714,16,3
144,1975251,24,3
21,1710005,14,3
122,1474055,11,5
51,19956777,13,2
142,9306247,23,1
113,14125712,20,4
75,9643484,6,5
43,14650919,24,5
111,9150476,14,1
137,18337134,13,1
125,6044621,10,5
87,13298307,6,2
146,18743893,9,1
124,6458341,24,3
35,12519237,8,1
99,3721217,24,5
54,2411319,3,2
47,14613105,7,2
140,6057606,16,1
106,6487662,19,3
23,7656555,11,5
79,7357657,14,5
46,2054380,21,4
146,1016207,4,1
49,4987699,17,4
93,8342864,20,5
76,18114010,16,4
141,6351413,13,1
101,2325636,23,2
110,7694230,14,2
67,3462249,16,5
132,15115035,11,5
86,2469607,24,4
83,15572689,4,3
37,14693829,2,2
20,13948736,12,3
42,17331421,19,3
75,5509566,24,1
75,15573736,15,1
50,10277081,10,4
42,6419660,11,1
61,11040883,17,1
63,15967202,10,2
136,15651334,17,5
129,19066113,23,1
46,1222257,24,1
53,12920069,20,5
83,10532877,23,4
115,5624331,7,3
127,9837853,9,3
127,18366845,13,2
43,7748722,6,4
76,11533575,9,2
38,10066792,7,5
136,18811680,2,3
49,9370483,12,3
126,13154688,23,2
120,19394951,13,4
26,19742528,11,5
49,1175541,21,1
141,2505749,7,5
134,4082546,6,3
113,19992790,17,4
23,14839804,3,5
86,13116320,17,2
79,2541621,19,3
82,19943924,21,2
106,11539280,12,3
115,13251975,9,3
72,10842159,2,1
83,10795184,23,2
130,5550187,24,1
139,15360753,12,5
149,13577397,8,4
23,12539311,9,4
24,2216560,19,2
20,1329182,5,3
144,9710603,23,3
95,7871309,16,4
99,7515215,4,1
74,19726248,6,5
109,1444203,17,1
101,2273161,16,4
121,17011600,19,1
139,5232258,4,5
91,1044766,6,5
145,1237234,17,2
148,10981646,2,5
120,8770121,11,3
48,15382027,13,5
88,14263202,20,4
88,2920098,22,1
50,10483451,9,5
45,2543869,21,1
149,16716562,4,1
94,10209993,12,4
63,1040962,5,5
52,6563870,18,5
59,18461491,24,5
23,15178871,4,5
84,9015873,8,1
132,2975313,23,2
58,17359985,12,2
39,3653376,9,4
98,8207417,1,1
100,19992045,8,3
145,2817075,21,3
71,18298391,11,3
125,6522354,7,1
109,15771432,8,4
47,17828497,20,5
26,11067895,16,4
139,13211916,17,5
93,1839497,7,5
97,1158342,4,3
116,16194635,22,3
59,2183149,18,5
134,3212848,2,1
101,10973385,16,2
144,17831826,8,4
63,16266672,18,3
96,19707373,7,2
69,19093458,3,2
138,15430028,22,5
72,17352897,7,2
55,12984146,9,2
53,11021361,20,4
36,19855374,5,5
134,9382470,21,2
67,16726747,8,3
38,11182509,4,1
140,9275442,3,3
79,9536266,19,3
144,18279923,10,3
76,18161667,8,4
84,16967951,22,2
68,3894735,15,1
146,2143822,22,4
69,18181928,22,1
96,4428732,10,1
75,5375724,17,2
102,7469390,17,3
80,12216128,23,3
107,17312352,20,5
143,8770256,1,4
138,12893467,22,2
141,14637679,10,3
91,17175850,7,5
62,9067316,20,4
135,13068565,17,2
74,10106711,3,3
30,1643701,21,3
54,14476064,22,1
135,10812634,24,2
33,9241329,4,5
129,7717276,1,4
90,1081060,7,5
114,9727297,22,5
102,15967769,2,4
82,2671306,15,1
99,8328104,12,5
90,14696281,3,2
57,8371789,23,1
94,14245055,19,3
89,1109266,5,3
114,7053839,16,5
76,1408963,20,5
52,10117131,4,1
79,2580284,11,5
82,10363944,19,5
114,6609745,1,1
86,4334153,23,2
106,13936977,22,5
38,14255036,23,1
145,19623276,3,3
124,4957712,11,5
97,15369571,21,5
76,1884477,4,2
31,8545261,3,3
72,9896774,12,3
113,19130797,14,3
86,2081564,10,2
88,5227030,9,1
139,14393854,1,3
121,5184408,18,5
81,5483265,5,5
77,14080134,8,4
50,8870169,7,2
52,16320299,9,3
102,1836807,11,4
35,6204829,24,4
126,13334635,6,3
141,3771404,8,1
128,18244000,5,3
101,8761367,21,2
126,3936678,14,3
90,3737197,18,4
25,16580248,15,5
100,16645401,21,4
125,10812876,19,4
36,9809008,3,4
76,18332830,7,4
137,19237793,24,1
122,2777804,10,1
81,9157695,13,1
34,15751731,10,4
48,7301920,14,5
148,5755685,12,3
114,13691052,18,4
141,5130846,19,1
28,3493917,1,5
20,5426970,8,1
84,6351840,20,2
101,1513284,21,3
140,15001898,20,5
24,1356201,19,5
39,13585360,8,4
86,18083422,12,3
63,8985407,15,1
60,7332883,7,5
148,13712802,2,1
113,9024834,1,4
80,9089191,23,4
112,2805548,11,3
22,17493746,8,5
31,7009845,19,4
148,7218190,15,5
115,12069327,13,5
112,18570573,6,4
121,13639156,12,1
138,3999039,9,3
148,14767924,12,4
147,19527565,24,4
46,1135184,16,3
93,15297057,24,3
144,12442584,9,3
137,4702085,5,3
138,8044725,5,4
41,10072913,1,5
94,16307304,21,4
110,10294923,20,5
95,14954543,10,5
101,9953268,8,3
52,6107291,14,3
138,5125022,8,2
55,13280401,8,5
29,3362444,23,4
90,2066809,22,3
32,17332312,15,1
60,12265364,5,2
53,8613799,23,3
24,6858240,6,3
112,15595365,18,4
41,8567754,8,5
98,18040075,22,3
29,1710122,22,3
122,12397753,15,1
86,2266363,18,3
36,10146121,5,4
102,8517739,19,3
109,10746586,5,4
130,1699503,21,3
92,2957032,3,1
56,9270580,13,4
65,17230634,7,2
46,11548551,13,2
145,19847222,15,5
115,6321985,3,2
50,11633460,13,4
21,7758790,10,4
149,19240630,20,5
122,12448440,5,5
114,5891520,1,4
131,19709014,21,1
114,2731250,9,3
148,14971498,18,2
59,8045956,17,3
114,7611550,16,2
104,11327023,15,4
148,2465974,9,2
84,13108586,22,4
112,2739546,3,5
35,4144659,1,3
75,16640320,16,1
148,13285238,20,2
104,14978354,19,3
38,10004953,5,1
43,18849286,23,5
29,7337328,21,1
62,11911685,13,1
111,7782554,19,2
45,10594613,4,3
46,14511344,13,5
27,17924986,20,2
133,5018458,8,1
106,10717850,10,1
29,1967038,17,1
99,4650388,20,4
23,13966797,15,3
107,2361897,3,4
119,14716162,18,3
111,10939026,24,5
72,16166638,18,2
103,16260479,12,1
86,4254856,20,3
80,1789967,4,2
71,19051451,14,3
79,17447007,15,1
24,14840210,2,3
130,18832758,24,2
113,2868503,9,3
36,18366668,24,1
34,2715097,16,2
39,7337533,19,5
26,14544708,23,4
111,1994680,19,1
21,19698508,8,5
66,9029388,20,2
69,9488633,5,3
21,9230676,6,3
118,10198951,1,1
146,16611871,14,4
22,13392321,21,4
47,17272640,7,5
112,19167587,11,1
70,5176303,3,5
23,6152323,19,1
65,15147668,14,1
111,8238416,8,2
133,14318794,14,3
132,17587699,4,4
86,18605635,14,1
83,7347689,16,2
105,19700399,3,5
58,10091864,19,5
40,13156304,17,1
125,2644085,18,5
107,15418903,2,3
145,1728240,22,4
41,13753870,9,5
57,19770873,1,5
71,3085694,12,4
126,12477083,18,4
39,6936023,7,2
49,9666332,7,4
104,15647542,18,3
107,19512350,14,2
79,7400837,12,5
39,8525318,23,4
139,10297497,2,3
72,5185569,2,1
133,15742317,7,5
80,4974361,3,2
125,19218046,17,1
52,11078932,1,5
56,6456441,2,5
130,16159360,21,2
61,3893167,10,3
104,5784893,19,2
36,14596751,10,1
124,4685059,9,3
122,15073899,6,1
108,10287134,16,4
28,13956105,7,1
118,11478026,13,2
41,4911074,10,4
136,11454763,14,2
137,13212762,14,5
44,7617005,7,2
115,4633242,22,4
112,6262364,22,2
31,8900447,24,4
57,14105567,9,5
123,4718475,1,3
94,3611074,8,2
106,17937705,2,4
22,8415558,14,5
56,5715200,2,3
41,2973400,3,4
149,18645170,4,2
91,11076574,15,1
137,14927111,2,5
93,12066068,23,1
115,14310336,12,1
54,19309049,12,3
45,10508821,13,5
25,2686441,17,4
132,4095982,8,3
138,1697101,20,5
105,18139383,10,4
70,16355604,8,5
75,16910688,16,1
73,11512604,13,3
46,12906580,21,1
68,5937039,1,2
116,1468971,7,3
100,18450245,1,2
85,13749562,18,1
120,7182061,7,2
55,4312358,7,1
149,5655940,24,3
114,7726420,21,2
23,17513237,16,2
93,11158060,4,2
41,16429685,2,2
39,11583359,7,5
52,7613887,19,5
114,7596114,18,1
40,6345559,12,2
100,17132100,16,1
67,8681346,4,4
110,15516659,20,3
59,3763982,20,1
133,9907115,15,5
31,19989981,17,3
27,12224849,6,5
32,10748216,9,3
141,2529273,1,2
38,19536621,14,4
126,9328610,2,3
135,2613173,11,4
132,9047433,9,4
148,12395679,24,1
147,13171734,18,5
139,11099584,16,3
42,10767306,12,1
142,9439740,5,3
35,19104944,21,2
140,6667044,13,3
112,14469028,17,1
93,8820488,2,3
149,14349468,2,3
125,2369984,11,4
23,5885436,20,1
25,3228061,18,3
144,3516734,23,5
149,12867269,6,1
66,17324204,21,3
140,16085433,1,2
40,16712322,15,2
43,5232374,3,4
109,19998232,10,3
124,3166714,8,4
52,19029948,2,3
111,12151916,14,4
118,17115891,19,2
46,13211340,15,4
117,15606243,19,4
141,4110550,16,1
135,3559668,4,2
58,7616500,7,4
39,2881884,2,5
81,3306131,20,4
119,6838445,1,1
66,2109017,9,3
29,6617094,15,2
110,10804424,14,3
88,16376650,7,1
95,5365396,11,5
62,13303209,1,5
122,17932452,8,3
121,11310045,23,4
91,12014132,4,2
137,13324846,11,2
79,7647419,14,4
77,15485723,5,3
30,19911326,2,4
67,12110384,20,1
51,1332194,17,1
79,3380815,13,3
66,13035327,14,1
27,3219046,22,5
118,3936898,1,1
105,5587911,23,3
88,5280159,16,1
69,3107627,8,1
33,9550424,12,3
105,16464998,18,3
92,9771203,17,3
27,11887022,11,1
65,3167204,3,3
59,19755385,10,2
93,18645355,18,4
92,4813974,22,1
147,14588860,17,5
103,8564408,12,3
41,8523917,17,2
65,10097924,10,3
144,12654521,16,5
34,18789028,15,5
113,16610613,23,5
54,4767756,20,2
28,7610417,7,5
67,13980885,12,2
86,6276404,14,2
139,17357682,3,3
21,16134803,23,4
110,3416906,22,4
113,17917531,5,1
65,17811320,15,1
41,4383616,14,4
103,14787015,21,1
56,12872965,4,1
107,8302755,16,2
38,15686411,3,4
59,10323660,1,1
95,12358810,18,4
47,10421387,24,1
104,14896218,3,5
86,17825106,11,1
145,18363704,11,4
30,3194689,17,3
141,12826483,11,3
121,12531596,21,5
42,15316916,24,5
52,2015183,13,5
40,16212915,2,5
52,3799254,8,1
45,5894413,5,1
94,2234341,23,1
116,2316929,14,2
82,17863503,19,4
128,7392382,19,2
70,1849423,16,1
50,6270495,2,3
107,6069847,2,5
55,6984174,21,4
135,13593190,14,2
114,10255832,21,1
96,14624952,23,1
71,2389194,1,4
72,11268751,4,4
139,12893163,23,5
23,7480486,7,3
110,18859879,5,1
95,9247714,22,1
20,12339635,10,4
138,10851363,7,4
59,17521099,4,1
62,4160396,3,3
43,14790121,12,4
93,12680399,18,4
102,4425977,24,4
110,5197007,17,4
124,19196024,21,1
44,13737646,9,3
50,18933734,7,3
146,6470292,16,4
112,12526352,16,5
106,7285683,5,3
137,14280865,10,5
76,5054868,1,2
43,19539987,20,1
29,11565992,24,2
97,15048152,11,2
71,5792858,12,5
115,9947306,13,4
30,10559436,3,5
138,15840582,7,1
63,19374511,13,5
112,10693640,4,2
76,1990819,13,1
143,3437252,13,4
134,8841512,1,5
84,10252196,12,5
149,2023570,23,3
99,10536756,13,4
145,10408124,19,1
24,18175403,20,1
46,4123726,6,5
93,2237348,8,4
48,8244009,3,1
125,8799792,12,3
109,5023021,22,4
131,15652515,10,3
131,7054475,2,1
103,19137049,5,2
148,8732408,12,2
46,4843839,3,1
118,9969054,1,5
121,13186902,7,5
20,7262914,21,3
21,16300970,9,1
93,8478162,4,1
82,5859119,23,2
93,7383590,15,2
136,7482111,10,4
103,16250962,18,1
134,15530461,22,5
55,14400520,21,3
115,8519391,14,1
71,11848931,19,5
92,12149659,3,5
142,7995118,11,3
120,10554876,6,4
20,19504107,5,5
125,2638611,4,3
115,11820825,21,5
91,7869623,23,3
32,15674082,2,5
39,19994191,4,5
134,3919003,24,4
66,12939159,7,2
54,6809437,12,3
103,4191022,14,1
35,10315525,15,3
47,9577972,16,2
77,10874592,7,2
147,8584242,21,5
129,13254352,16,2
26,8331204,21,3
123,14103498,13,1
103,17317974,20,2
124,17198392,12,4
86,17167698,18,3
71,4452391,14,4
76,12560272,10,4
99,15258901,19,1
114,14455649,4,1
39,19649347,14,1
82,18452103,5,2
133,12630797,11,1
129,9641393,16,4
122,11751308,17,3
114,17812366,23,2
98,12392646,3,1
96,15309511,6,3
112,11309398,11,3
114,18554284,11,5
115,11591361,18,5
118,17524512,2,5
42,15230163,18,2
82,13447039,3,2
39,9329698,21,5
72,7113271,3,1
22,16111670,22,3
84,9548548,8,2
71,9102748,10,4
112,9981128,15,2
21,9441692,21,4
84,9603853,2,2
29,18982049,7,2
101,15874739,11,4
103,18164700,8,1
80,11251288,13,5
87,3026064,7,1
54,14130468,15,1
49,12847093,16,1
107,6981554,8,2
139,4419532,8,3
74,13055514,17,5
121,2594060,22,5
92,3371489,20,3
31,8162742,18,5
37,11688575,5,1
54,16908427,19,1
57,16921793,22,2
143,12753737,11,3
111,7496517,2,1
73,5004058,5,3
31,7367660,2,4
82,1099725,23,5
66,7052234,15,2
42,12887210,1,1
130,6987402,8,4
45,4001614,23,1
113,17533273,24,4
74,13998181,4,5
148,10637835,2,1
90,13825971,6,5
26,1603153,18,4
93,10517016,15,4
79,3543505,16,4
48,1114022,8,2
116,7165979,6,5
138,10282702,24,5
99,18738104,14,1
114,18856712,15,5
132,5052770,8,2
48,6829705,10,3
70,6819915,6,5
89,11187390,7,5
113,15001288,2,5
94,15028810,14,4
44,1121332,7,3
99,1235303,3,2
115,14673210,1,4
130,9419667,15,2
136,8355787,8,1
131,4603444,11,1
125,1724526,20,4
105,17397913,8,5
52,16335475,17,4
71,15523685,1,2
87,4106695,8,4
22,12089356,10,3
108,4888216,4,1
136,7352079,6,2
47,13362244,17,3
58,11814762,24,4
110,10138814,1,5
38,1783416,7,2
135,11198892,1,4
37,10959767,7,1
98,16091126,20,1
130,14294727,18,3
44,10950121,1,3
81,5595325,4,3
58,14753915,22,5
42,6956964,11,5
35,16288460,19,2
111,1380786,21,5
138,9792419,10,3
101,3902353,16,3
103,15908087,8,5
128,5924026,11,2
120,10338732,14,2
117,10123513,6,4
139,2240276,16,5
65,4060710,23,3
129,14659860,11,3
74,2090559,11,2
45,17223977,13,1
43,10362545,8,1
42,3625414,8,3
78,3197847,19,2
103,2008758,4,4
99,18820278,20,1
31,17123387,16,2
63,3137726,13,3
96,4113607,20,2
76,15442665,12,1
123,1581994,14,4
96,2006487,14,2
90,16804363,7,3
48,12352760,24,5
55,16193648,19,2
119,4363804,19,4
121,4543771,19,1
51,12095940,16,3
88,7347135,6,3
31,14166895,23,2
129,12005096,3,2
130,3583535,7,1
140,5189491,1,1
85,7265512,23,1
86,18870837,9,5
89,19589574,13,3
143,2965288,1,1
72,16628672,3,5
93,15111425,19,1
138,14036951,22,3
131,13412564,14,3
110,12107957,13,5
86,15682247,3,1
68,12482141,23,2
23,11667229,18,2
32,2422882,2,3
114,15934300,6,3
39,9535831,8,5
100,19737588,17,3
76,2160343,22,5
86,12437409,3,4
40,19824501,2,2
71,17499664,6,4
41,14099224,6,4
23,11388968,12,4
104,15767113,13,2
98,1643864,11,3
31,5543389,1,2
21,8158980,6,5
64,11468888,16,5
141,19474456,2,5
69,17138133,2,4
64,8363680,22,2
143,1715092,3,3
80,6297290,5,5
85,1203073,6,3
59,8625445,22,4
126,8309671,6,3
129,8639639,22,1
60,12705700,5,4
149,12472422,21,2
89,3062293,10,1
81,1049829,3,5
49,15086777,20,4
104,9441041,24,1
130,1234785,8,5
146,9760516,1,4
105,15077282,12,4
142,2705944,23,1
67,6110855,13,3
124,14509176,11,2
141,16172782,24,4
98,18218620,8,5
82,1213957,16,4
70,15981583,15,5
60,8186385,18,1
34,16044904,7,2
90,11853869,18,5
51,10706720,15,2
148,1530274,22,3
42,14001058,6,1
104,4492220,4,1
114,6782769,10,3
69,2551940,6,2
118,16592370,11,5
43,18638546,5,2
106,9000873,9,5
119,18784516,12,2
53,14569424,10,4
116,15855572,18,2
54,17919655,10,2
79,17567189,15,5
33,16972022,17,2
112,8010708,10,4
137,16926062,9,3
59,14836276,15,2
48,14907820,16,1
39,8990138,15,4
121,7208230,17,3
63,18934010,3,1
96,1471444,17,1
23,8148518,6,4
52,17354406,24,4
24,6390674,16,1
26,1999980,13,3
85,8846430,18,1
91,9182244,9,1
75,13366906,17,4
69,3412151,21,1
38,14946305,10,4
114,16301554,23,1
56,14069293,7,2
57,16699766,9,4
124,8801057,24,5
130,16905952,7,1
64,17885295,18,3
29,8535347,20,3
76,16047949,5,5
51,13426774,10,4
110,18765181,2,3
40,15601346,7,3
134,8472807,7,2
105,8791034,11,2
131,13903774,8,2
143,16743948,18,1
132,10687951,8,1
41,19879209,18,1
149,4846517,9,5
145,7564856,21,3
139,7854163,1,1
131,8516336,17,1
21,5918350,22,4
83,3109115,23,5
44,7389844,1,1
77,16085370,17,2
127,19215255,15,4
119,15960723,19,1
58,16689879,8,1
57,18918133,11,4
64,7995325,16,5
50,5327757,5,2
136,9619559,5,1
48,2705010,4,2
60,15352679,12,3
82,8155870,20,2
56,3993143,20,2
142,17547132,12,3
86,4659454,10,2
24,15608945,20,3
103,17314883,13,3
107,16615106,16,3
57,1142334,17,4
34,17144049,18,3
62,2352289,10,4
147,16174703,13,5
30,8638947,15,4
123,7653440,3,5
91,6262185,11,1
96,3089922,22,1
39,1974216,14,5
66,17898804,8,3
30,10553084,13,1
117,18850957,2,4
59,11136180,5,2
74,19573454,14,2
33,9909478,10,5
44,18483212,24,3
47,11099708,13,4
107,5436183,7,4
136,7082995,21,1
25,8109103,1,1
41,10601638,9,1
45,11205238,16,3
38,17765771,19,5
41,15393071,17,4
137,9482740,16,3
123,4502602,20,1
86,4698355,17,4
28,8709069,21,1
115,18416635,10,1
137,8671087,20,5
127,2844014,10,4
126,17879956,15,4
66,14766378,20,3
128,14883147,6,2
131,15490198,13,1
146,9455828,6,2
27,7356541,1,4
112,14396073,22,4
105,17484553,2,5
124,10812281,24,4
94,12487444,2,3
133,16022280,15,3
80,11954882,24,4
95,7995430,14,5
90,17722277,10,1
107,17107500,18,3
31,18605004,13,4
51,15423108,6,5
72,4590091,13,2
82,14473749,4,2
59,7156715,9,1
95,17141692,12,2
30,15640975,24,4
117,8877448,6,2
117,16804200,13,1
86,6045983,18,2
116,14014333,14,2
94,2169831,21,1
143,2776780,8,5
73,6606011,3,3
21,17511389,15,5
83,2437944,4,3
46,14307079,19,4
117,17886404,24,3
23,17973147,5,5
89,16193482,6,4
61,7310135,2,1
26,5393795,13,3
121,13474091,23,1
74,16432216,23,5
126,18804302,18,3
112,13386246,18,5
139,18354547,1,5
99,15652474,10,3
24,11896757,2,2
124,15853306,2,5
80,2826514,24,1
60,7224618,18,1
106,6755493,12,2
24,3309048,11,1
55,2354127,6,1
93,13213443,12,3
103,1849705,7,5
26,18247208,7,2
86,8858080,3,2
142,3465975,13,5
69,17589673,6,2
79,19999319,24,3
106,15678923,20,5
89,12317699,17,4
91,7804804,12,3
45,5784254,1,3
73,4018681,8,4
80,16883707,5,3
89,4638682,13,3
77,2527388,20,5
38,17728030,23,2
101,2647302,13,4
149,5319836,18,4
100,10631018,10,4
106,13320382,4,5
144,10870836,4,4
39,13977848,12,5
79,16104014,10,1
81,16972570,13,5
65,14584933,3,4
28,1327580,4,5
98,16757476,21,2
64,2785509,5,4
51,3501344,7,4
141,16015220,15,3
67,17318708,2,5
62,3406302,5,3
146,14620750,11,3
94,15463535,2,3
37,17607348,4,5
87,17067277,19,4
98,2648852,19,3
139,17596238,15,2
35,14811326,15,5
54,19769545,16,4
112,11529728,11,5
144,17080829,23,5
127,11887211,15,4
76,2255909,13,2
99,5213695,18,3
55,3469908,7,3
79,16328984,13,2
111,1419694,4,2
57,9412709,9,4
65,2855219,11,5
63,6324058,12,5
107,1179267,5,1
113,2790711,23,4
49,3725312,2,3
73,18297871,21,3
81,13587731,5,5
32,7010820,9,4
143,6242695,6,5
56,15674109,19,2
124,2899137,5,4
101,6217408,13,2
110,6736405,8,2
103,5180047,18,3
126,16787217,10,4
138,16502253,21,4
44,7747924,6,1
148,8676645,16,2
32,12226478,9,2
101,16110073,13,3
118,12197799,17,1
69,19057997,11,1
101,5540840,16,1
120,8964130,18,5
25,5257011,2,4
126,4107845,1,3
29,15010691,10,5
97,1240593,24,2
28,4223710,20,2
39,6277908,24,1
107,16873190,8,4
25,16527122,8,5
112,5099941,15,2
104,3077917,2,3
48,8735072,10,4
37,2475999,20,5
110,12601510,9,1
25,18278728,14,5
122,10194651,4,4
85,11199154,4,1
35,11210713,16,3
123,13152203,5,2
59,17873134,4,5
106,5662138,19,1
97,7447178,3,1
80,4305137,14,5
81,15322484,21,1
27,15402460,3,3
96,6767702,22,2
25,5238950,22,1
124,11764947,9,1
87,8655318,10,4
38,18929194,20,2
101,9589459,1,5
130,5973158,8,4
50,9383667,6,1
48,14128143,19,2
72,17805671,19,1
135,13720795,1,3
51,18608003,16,1
103,11569172,17,5
89,14222830,6,2
89,1084534,7,5
